"outcome","model","term","estimate","std.error","z","p.value","OR","OR_lo","OR_hi","p_fdr_BH","p_holm"
"q40_police","firth_penalized","fear_z",0.341230949830699,0.203114327976332,NA,0.108237522989793,1.40667807541385,0.927969665768569,2.14797772122837,0.525725111664711,1
"q40_police","firth_penalized","cjs_distrust_z",0.0154194547242958,0.200933440611368,NA,0.94205933944883,1.0155389478995,0.671215836582018,1.54647896826871,0.962498672349914,1
"q40_police","firth_penalized","gender_awareness_z",0.279288484419193,0.156860071476888,NA,0.0859615577373936,1.32218871970127,0.961960355531677,1.84457106606815,0.520604161592652,1
"q40_police","firth_penalized","gender_hierarchy_z",-0.0263296158845783,0.123848329229747,NA,0.838525869933842,0.97401398620961,0.755113314763383,1.25488151404661,0.962498672349914,1
"q40_police","firth_penalized","stedu",0.752407534832672,0.254235546845145,NA,0.00400141517175889,2.12210290812317,1.26765541652885,3.6220154780438,0.0613423482020032,0.132046700668043
"q40_police","firth_penalized","support_awareness_z",-0.0508575252195832,0.164178382303561,NA,0.768886663578228,0.950414070922687,0.672794857551234,1.32942977978575,0.962498672349914,1
"q40_police","firth_penalized","seoul_policy_awareness_z",0.407333043030136,0.14197916703925,NA,0.00541256013547087,1.50280452089876,1.12661191063138,2.0198305061419,0.0613423482020032,0.173201924335068
"q40_police","firth_penalized","dig",0.0531793199872499,0.0862780269391614,NA,0.556616018526682,1.05461874238383,0.881068502835911,1.25503436907044,0.962498672349914,1
"q40_police","firth_penalized","offcnt",-0.0854023617944833,0.0631082109378849,NA,0.191321135489859,0.918142784491759,0.805843203287987,1.04334036902647,0.65049186066552,1
"q40_police","firth_penalized","freq_ord_z",0.0364715089694558,0.115949544038819,NA,0.764318767835793,1.03714475427393,0.812375758506726,1.30979936978615,0.962498672349914,1
"q40_police","firth_penalized","threat",0.0639906469633122,0.294873400285655,NA,0.835750657788281,1.06608242760682,0.577569732559562,1.94005958852359,0.962498672349914,1
"q40_police","firth_penalized","intimate",-0.0880848101438646,0.374210192848111,NA,0.822895788997152,0.915683214204956,0.435299194902175,2.04485580138095,0.962498672349914,1
"q40_police","firth_penalized","known_nonint",-0.0939427489966262,0.413765185721045,NA,0.828906997645142,0.910334878334094,0.393911718172217,2.18262154113791,0.962498672349914,1
"q40_police","firth_penalized","gendered_case",0.186601704216429,0.254355991001695,NA,0.484159354785661,1.20514718440311,0.712591126922302,2.02884169264784,0.962498672349914,1
"q40_police","firth_penalized","severe_coharm",0.825881840652316,0.254329891403915,NA,0.00163743261233018,2.283893908057,1.36159403899386,3.90041165866562,0.0556727088192261,0.0556727088192261
"q40_police","firth_penalized","region2",0.0232157906823622,0.476246748121676,NA,0.962498672349914,1.02348737475826,0.404279363431503,2.85878059760338,0.962498672349914,1
"q40_police","firth_penalized","region3",-0.272499437966311,0.542570511478255,NA,0.631189086582478,0.761473857149046,0.253982064546559,2.37911952592952,0.962498672349914,1
"q40_police","firth_penalized","region4",-0.235604247509961,0.481440678551388,NA,0.64112889851283,0.790093293456994,0.307798104700699,2.22396413387559,0.962498672349914,1
"q40_police","firth_penalized","region5",-0.582784814852574,0.502274400910718,NA,0.275013800517921,0.558341322324487,0.206088826893236,1.62780343323365,0.811852542019243,1
"q42_police","logit_HC3","female",0.109240839951921,0.28775830000853,0.379627068788921,0.704222264492941,1.11543095833276,0.63459680909215,1.96059325382846,0.996380813496981,1
"q42_police","logit_HC3","age_cat10s",0.214156495716389,0.845917691106952,0.253164696716708,0.800140945972057,1.23881650910144,0.236019186424247,6.50229486201048,0.996380813496981,1
"q42_police","logit_HC3","age_cat30s",-0.433716395371579,0.365030556208921,-1.18816462894505,0.234768556060712,0.648096032458586,0.316897695113618,1.32543869445931,0.614010069697247,1
"q42_police","logit_HC3","age_cat40s",-0.599931785664258,0.439525510216373,-1.36495327738524,0.172267735456568,0.548849074192123,0.23191095730945,1.29892657827115,0.575738794642598,1
"q42_police","logit_HC3","age_cat50s",-0.880864196293644,0.4607511329271,-1.91180039145561,0.0559018015624438,0.414424612669278,0.167975622070556,1.02245645808021,0.428929589942303,1
"q42_police","logit_HC3","age_cat60s",-0.680147169233159,0.49962407262889,-1.36131785174882,0.173413263878339,0.506542439417403,0.190251128310375,1.34866607735614,0.575738794642598,1
"q42_police","logit_HC3","college",0.00151920902931397,0.442700521504785,0.00343168565546303,0.997261916372137,1.00152036361196,0.420557606747416,2.38503126001441,0.997261916372137,1
"q42_police","logit_HC3","married",0.170427212424562,0.332360742566928,0.51277780615213,0.608106756265179,1.18581133646041,0.618165014750735,2.27471385815167,0.996380813496981,1
"q42_police","logit_HC3","employed",0.23088345513749,0.567934553735014,0.406531797755724,0.684351898106804,1.2597124178832,0.41384313820355,3.83448516908509,0.996380813496981,1
"q42_police","logit_HC3","one_person",-0.00460137727265603,0.363171805586389,-0.0126699738302275,0.989891093956619,0.995409192845165,0.488498872190274,2.02833520732209,0.997261916372137,1
"q42_police","logit_HC3","disability",1.21394704016913,0.584694678564797,2.07620675315348,0.0378748329684774,3.36674714776171,1.07030694324479,10.5904071990769,0.428929589942303,1
"q42_police","logit_HC3","own_victim",-0.572463512581555,0.416537863051282,-1.3743372772599,0.169336998634902,0.564133974314841,0.249354992742131,1.27628140698739,0.575738794642598,1
"q42_police","logit_HC3","victim_blaming_z",-0.066851963870372,0.181646023482471,-0.368034282219359,0.712847671926557,0.935333654262594,0.655158446271521,1.33532437805686,0.996380813496981,1
"q42_police","logit_HC3","crime_denial_z",0.320053212945436,0.172197330164726,1.85864213248411,0.0630778808738682,1.37720104731032,0.982697876816375,1.93007715744466,0.428929589942303,1
"q42_police","logit_HC3","stereotype_z",-0.118569496099646,0.148207950811269,-0.800021155751859,0.423698539985307,0.888190087765061,0.664276314554127,1.18758055152639,0.996380813496981,1
"q42_police","logit_HC3","fear_z",0.301065063659149,0.22778642139973,1.32169890465431,0.18626843356084,1.35129725902214,0.864679533425683,2.11176998142478,0.575738794642598,1
"q42_police","logit_HC3","cjs_distrust_z",0.0172825154090314,0.221364224415369,0.0780727574867853,0.937770177408923,1.01743272214755,0.659290274353584,1.57012682328968,0.996380813496981,1
"q42_police","logit_HC3","gender_awareness_z",0.0489718567881092,0.171728778304217,0.285169773358288,0.775514076666762,1.05019079458207,0.750049144432765,1.47043792158313,0.996380813496981,1
"q42_police","logit_HC3","gender_hierarchy_z",0.0540159186826663,0.128122807283207,0.421594873138142,0.673320749070816,1.05550140421325,0.821104590516053,1.35681035907492,0.996380813496981,1
"q42_police","logit_HC3","stedu",0.410196498500378,0.26232479051283,1.5636970402167,0.117888733170224,1.50711390164025,0.901261265225141,2.52023736086103,0.572602418255374,1
"q42_police","logit_HC3","support_awareness_z",0.270626476755494,0.17085289097848,1.58397364660093,0.113199716334011,1.31078537012877,0.937775038688585,1.83216466173629,0.572602418255374,1
"q42_police","logit_HC3","seoul_policy_awareness_z",0.313717575258526,0.152668345296935,2.05489602083756,0.0398890488935832,1.36850318280616,1.01459307266569,1.84586413194218,0.428929589942303,1
"q42_police","logit_HC3","dig",0.115767166300742,0.0945961952536177,1.22380362117487,0.221026317963132,1.1227344312874,0.932728258302832,1.35144678203688,0.614010069697247,1
"q42_police","logit_HC3","offcnt",0.00719984129958995,0.065853410587761,0.109331335086964,0.91293969375342,1.00722582247297,0.885260928069452,1.14599416430673,0.996380813496981,1
"q42_police","logit_HC3","freq_ord_z",-0.0352329348652974,0.124903517966266,-0.282081205069126,0.777881244466872,0.96538051928419,0.755750616120444,1.23315750875271,0.996380813496981,1
"q42_police","logit_HC3","threat",-0.0911198952672427,0.290249382087549,-0.31393656934559,0.753569215097084,0.912908250958816,0.516846846092103,1.61247278757733,0.996380813496981,1
"q42_police","logit_HC3","intimate",0.0498757030076771,0.454472142430703,0.109744246899098,0.912612208372153,1.05114043466123,0.431326603047233,2.56162315418045,0.996380813496981,1
"q42_police","logit_HC3","known_nonint",-0.211794410085142,0.49155813105915,-0.430863404962488,0.666567693588392,0.809131029647309,0.308742294955496,2.1205161516095,0.996380813496981,1
"q42_police","logit_HC3","gendered_case",0.063427713052146,0.281831561918723,0.225055393442548,0.821936181669106,1.0654824625424,0.613262539579033,1.85116944981623,0.996380813496981,1
"q42_police","logit_HC3","severe_coharm",0.822240111828793,0.271183737728901,3.03204063309569,0.00242906503470954,2.2755917121307,1.33739004341826,3.87195767293331,0.0825882111801243,0.0825882111801243
"q42_police","logit_HC3","region2",0.216041075230903,0.569924595802962,0.379069576610436,0.704636197662626,1.24115335861446,0.406158771692824,3.79275733275308,0.996380813496981,1
"q42_police","logit_HC3","region3",-0.083968131759952,0.671493714893439,-0.125046787330358,0.900486510070847,0.919460557217987,0.24657333789062,3.42862583404956,0.996380813496981,1
"q42_police","logit_HC3","region4",0.28877045800403,0.584921253085798,0.493691170359427,0.621524301959471,1.33478530407832,0.424146994773975,4.20055270916842,0.996380813496981,1
"q42_police","logit_HC3","region5",0.317654872509758,0.577615369926492,0.549941862783505,0.582359249816487,1.37390200804149,0.442873433664762,4.26218098493865,0.996380813496981,1
"online_withdrawal","logit_HC3","female",-0.0251951354388636,0.270373247926919,-0.0931864954541425,0.925755402769983,0.97511961306826,0.573999530058899,1.65654884716164,0.953808596793316,1
"online_withdrawal","logit_HC3","age_cat10s",0.701598032741267,0.860428634014002,0.815405258502647,0.414840375323216,2.01697332286888,0.373498201408764,10.8921043523646,0.705228638049467,1
"online_withdrawal","logit_HC3","age_cat30s",0.940842966168758,0.382578094799467,2.45921807588569,0.0139240009848601,2.56214030586431,1.21044722694052,5.42325415006056,0.118354008371311,0.431644030530663
"online_withdrawal","logit_HC3","age_cat40s",0.879328046156562,0.418802317749999,2.0996255485899,0.0357617935182611,2.40928023725854,1.06021901357995,5.47493601538476,0.202650163270146,1
"online_withdrawal","logit_HC3","age_cat50s",0.783719673823519,0.454130395960095,1.72575912292025,0.0843907566099226,2.18960174090608,0.899086615857089,5.33247375638945,0.358660715592171,1
"online_withdrawal","logit_HC3","age_cat60s",1.18262963730169,0.456871023259648,2.58854157320803,0.00963833118716073,3.26294328854296,1.33264065900116,7.98924963930454,0.109234420121155,0.308426597989143
"online_withdrawal","logit_HC3","college",-0.108497347860156,0.380424474919836,-0.285200756031847,0.775490341175241,0.897181274264021,0.425653638450058,1.89105452456846,0.878889053331939,1
"online_withdrawal","logit_HC3","married",-0.109655781766186,0.301396884700184,-0.363825199703926,0.715988543757277,0.896142550818448,0.496389848660824,1.61782412262045,0.878889053331939,1
"online_withdrawal","logit_HC3","employed",-0.143455428257517,0.4154505404466,-0.345300858444681,0.729868201370211,0.866359414475405,0.383759782889943,1.95585537754336,0.878889053331939,1
"online_withdrawal","logit_HC3","one_person",-0.131458014869571,0.315474803646427,-0.416698935541312,0.676898633054798,0.876816087602804,0.472466407404209,1.62721928888661,0.878889053331939,1
"online_withdrawal","logit_HC3","disability",0.634298744432139,0.480164607030817,1.32100270437348,0.186500462491933,1.88569932054734,0.735780171165908,4.83277759697996,0.560478447224249,1
"online_withdrawal","logit_HC3","own_victim",-0.0701877988324469,0.34715588269233,-0.202179488615065,0.839776407721715,0.93221873387618,0.472076925505835,1.84086897883969,0.921045092339945,1
"online_withdrawal","logit_HC3","victim_blaming_z",-0.186700156269623,0.156047036164432,-1.19643513173099,0.231526798466428,0.82969247717928,0.611064752725373,1.12654117852101,0.560478447224249,1
"online_withdrawal","logit_HC3","crime_denial_z",0.137144036057585,0.160005432058057,0.857121125786674,0.39137794695757,1.14699334502248,0.838226766429039,1.56949621059044,0.705228638049467,1
"online_withdrawal","logit_HC3","stereotype_z",0.0042454384207345,0.133151482764976,0.0318842744562451,0.974564339430213,1.00425446306109,0.77357591592048,1.3037208188909,0.974564339430213,1
"online_withdrawal","logit_HC3","fear_z",0.258718827769288,0.221048879973555,1.17041456079868,0.241834178805719,1.29526955979115,0.839845798694684,1.99765627824672,0.560478447224249,1
"online_withdrawal","logit_HC3","cjs_distrust_z",-0.155695975973145,0.201373665863319,-0.773169497141808,0.439422075724965,0.855819340465224,0.576725789040931,1.26997397625018,0.711445265459467,1
"online_withdrawal","logit_HC3","gender_awareness_z",0.0773675318131807,0.145698043802119,0.531012838568087,0.595409882481025,1.08043909917003,0.812044096679886,1.43754341887116,0.823240326177753,1
"online_withdrawal","logit_HC3","gender_hierarchy_z",0.0911234975482513,0.141605078196047,0.643504447079887,0.519896830096378,1.09540427664796,0.829922915234436,1.44580961348644,0.768543140142471,1
"online_withdrawal","logit_HC3","stedu",0.665992976958322,0.242814932111875,2.74280074609032,0.00609176375849575,1.94642231457455,1.20934115343312,3.13274696384775,0.103559983894428,0.20102820403036
"online_withdrawal","logit_HC3","support_awareness_z",-0.13760915514583,0.162486162416717,-0.846897687157589,0.397052151747036,0.871439222729998,0.633761845274738,1.19825187422423,0.705228638049467,1
"online_withdrawal","logit_HC3","seoul_policy_awareness_z",0.0973380168073853,0.145557872411026,0.66872382231943,0.503671668313134,1.10223288390051,0.828651653402319,1.46613758068708,0.768543140142471,1
"online_withdrawal","logit_HC3","dig",-0.0999619896308095,0.0863971218840626,-1.15700601421596,0.247269903187169,0.904871811893934,0.763913780812506,1.07183954069965,0.560478447224249,1
"online_withdrawal","logit_HC3","offcnt",0.0688386137660374,0.0639431867692232,1.07655900877262,0.281677325363416,1.07126330804592,0.945075904679743,1.21429936948227,0.598564316397259,1
"online_withdrawal","logit_HC3","freq_ord_z",0.287507739804139,0.132714960275721,2.16635516604028,0.0302840571752406,1.33310091006321,1.02776487254207,1.72914845008835,0.202650163270146,0.908521715257218
"online_withdrawal","logit_HC3","threat",-0.385643281305246,0.301206188026915,-1.2803298757952,0.200429144779012,0.680013055789915,0.376812557612568,1.22718244576177,0.560478447224249,1
"online_withdrawal","logit_HC3","intimate",-0.0631265014481758,0.398173713214873,-0.158540102857342,0.874031222722533,0.938824703492416,0.430181967598144,2.04888138107866,0.928658174142691,1
"online_withdrawal","logit_HC3","known_nonint",0.122664237519511,0.41415685136336,0.296178216334495,0.767093983773684,1.13050477612797,0.502036129305205,2.54571528670041,0.878889053331939,1
"online_withdrawal","logit_HC3","gendered_case",-0.436415156666667,0.262901278037851,-1.65999632989169,0.0969151908614286,0.64634933399194,0.386083480713969,1.08206510358657,0.366124054365397,1
"online_withdrawal","logit_HC3","severe_coharm",1.5252485442525,0.260090539426959,5.86429843858599,4.51035614746198e-09,4.59628580777279,2.76066360376501,7.6524510983236,1.53352109013707e-07,1.53352109013707e-07
"online_withdrawal","logit_HC3","region2",-0.270243527523109,0.522957610654647,-0.516759909440487,0.605323769248348,0.763193613053928,0.273832015038957,2.1270868964078,0.823240326177753,1
"online_withdrawal","logit_HC3","region3",-1.03948120742972,0.594499904858292,-1.7484968440449,0.0803780316082185,0.353638099195349,0.11028349282964,1.13398571258244,0.358660715592171,1
"online_withdrawal","logit_HC3","region4",-0.674110944185057,0.526857633741942,-1.27949355008348,0.200723309478853,0.509609290367423,0.181454216766235,1.4312239938924,0.560478447224249,1
"online_withdrawal","logit_HC3","region5",-0.456090909969324,0.523460260147621,-0.8712999719228,0.38359038581345,0.633756219721098,0.22716627972379,1.76807467430261,0.705228638049467,1
"online_withdrawal","firth_penalized","female",-0.0268502636731439,0.234118985108673,NA,0.910806469580053,0.973506999973742,0.608811321712495,1.56029000152322,0.938406665627933,1
"online_withdrawal","firth_penalized","age_cat10s",0.735820241926478,0.691909591230428,NA,0.321689694184224,2.08719329401687,0.451723446806059,7.88099484308624,0.607636089014646,1
"online_withdrawal","firth_penalized","age_cat30s",0.871396516376174,0.342760142229516,NA,0.0108120119608678,2.39024654224954,1.21843694010844,4.87352574075294,0.0735216813339009,0.324360358826034
"online_withdrawal","firth_penalized","age_cat40s",0.815864542842236,0.380998318237929,NA,0.0348462011842607,2.26112967104267,1.05936813466898,4.94102477486001,0.197461806710811,1
"online_withdrawal","firth_penalized","age_cat50s",0.726942769720444,0.4097347470262,NA,0.0823989618407759,2.06874629606617,0.911209948666905,4.78251087157863,0.311284966954042,1
"online_withdrawal","firth_penalized","age_cat60s",1.10137333184146,0.416528254927832,NA,0.0091059838563825,3.00829457509064,1.31239597984525,7.05943552912796,0.0735216813339009,0.282285499547858
"online_withdrawal","firth_penalized","college",-0.120519255518957,0.331465876227729,NA,0.725563824509874,0.886460017933359,0.460591414877158,1.76802331722678,0.850661035632266,1
"online_withdrawal","firth_penalized","married",-0.109825538196157,0.266232532247741,NA,0.686784024701811,0.895990437769726,0.526264897013695,1.53250921042354,0.833952029995057,1
"online_withdrawal","firth_penalized","employed",-0.149862706837421,0.357580936121909,NA,0.684526119680161,0.860826153857489,0.427922448307355,1.8152008728707,0.833952029995057,1
"online_withdrawal","firth_penalized","one_person",-0.11933659311274,0.284416078570122,NA,0.681276489971597,0.887509021057193,0.49650816636772,1.56117084427976,0.833952029995057,1
"online_withdrawal","firth_penalized","disability",0.601787852758639,0.412555716301433,NA,0.158291833719344,1.82537939437681,0.786644038319385,4.13425721798231,0.489265667859789,1
"online_withdrawal","firth_penalized","own_victim",-0.0764830123576855,0.308893646839261,NA,0.810055800310018,0.926368650974451,0.502939698520477,1.75301543005289,0.87270259481848,1
"online_withdrawal","firth_penalized","victim_blaming_z",-0.170582016869309,0.145682799473743,NA,0.251611384986187,0.843173932306408,0.62586607697822,1.1272539142627,0.577546499932026,1
"online_withdrawal","firth_penalized","crime_denial_z",0.125373279228844,0.143384173258315,NA,0.392256413934783,1.13357151280235,0.850786777038696,1.51424911864583,0.657933244467972,1
"online_withdrawal","firth_penalized","stereotype_z",0.00342437660460454,0.116390775725351,NA,0.97718804772823,1.00343024648048,0.793538086625232,1.27008449200805,0.97718804772823,1
"online_withdrawal","firth_penalized","fear_z",0.24107924048148,0.180357667649721,NA,0.19265102044144,1.27262187448298,0.885976213051458,1.83735449201656,0.50385651500069,1
"online_withdrawal","firth_penalized","cjs_distrust_z",-0.146211587196568,0.171235668949832,NA,0.406370533347865,0.863974877821269,0.610965205107608,1.22048325715604,0.657933244467972,1
"online_withdrawal","firth_penalized","gender_awareness_z",0.0716646628294856,0.131350038102247,NA,0.594911595186689,1.07429503259775,0.826292522303903,1.40535740773224,0.809079769453897,1
"online_withdrawal","firth_penalized","gender_hierarchy_z",0.0860173768181987,0.111573158576302,NA,0.451926299186384,1.0898252658361,0.871045630861396,1.36561459961898,0.698431553288048,1
"online_withdrawal","firth_penalized","stedu",0.623677296069555,0.21690687275579,NA,0.00458260686574163,1.86577645473179,1.2109976349081,2.89970504397707,0.0735216813339009,0.151226026569474
"online_withdrawal","firth_penalized","support_awareness_z",-0.129691400359702,0.146646493811312,NA,0.388954004141845,0.878366452671147,0.650476913138526,1.17812920370351,0.657933244467972,1
"online_withdrawal","firth_penalized","seoul_policy_awareness_z",0.0951686071353689,0.132216499940499,NA,0.484613290846022,1.09984428108718,0.841781573296818,1.43669404882159,0.716384864728903,1
"online_withdrawal","firth_penalized","dig",-0.0910140138182987,0.0788725872848565,NA,0.2547999264406,0.913004916124614,0.776636700202665,1.06667629967345,0.577546499932026,1
"online_withdrawal","firth_penalized","offcnt",0.0636428010908046,0.0569544004653523,NA,0.273741399201426,1.0657116597234,0.950972156198637,1.19573013819256,0.581700473303031,1
"online_withdrawal","firth_penalized","freq_ord_z",0.271882180678342,0.0972741134055383,NA,0.00673400707430538,1.31243236231091,1.07903745374834,1.59488440007703,0.0735216813339009,0.215488226377772
"online_withdrawal","firth_penalized","threat",-0.355413090408203,0.260311767721628,NA,0.178617617310875,0.700883855001869,0.412142383089329,1.17433432164667,0.50385651500069,1
"online_withdrawal","firth_penalized","intimate",-0.0808932947266772,0.345637665816326,NA,0.821367148064451,0.922292099624753,0.467519336176009,1.91046060290411,0.87270259481848,1
"online_withdrawal","firth_penalized","known_nonint",0.0973319429127659,0.371940367009273,NA,0.798913766052425,1.10222618907446,0.527936299702746,2.39248228919892,0.87270259481848,1
"online_withdrawal","firth_penalized","gendered_case",-0.407513674294103,0.229630412035751,NA,0.0806902310692362,0.665302353795774,0.416066031967279,1.05050481318963,0.311284966954042,1
"online_withdrawal","firth_penalized","severe_coharm",1.42982394926524,0.227246928537056,NA,1.32002853092672e-10,4.17796359361339,2.66444142206246,6.68612600506844,4.48809700515085e-09,4.48809700515085e-09
"online_withdrawal","firth_penalized","region2",-0.273325097663653,0.410160128339605,NA,0.517575089909156,0.760845398356869,0.341176340735162,1.77717314212698,0.733231377371305,1
"online_withdrawal","firth_penalized","region3",-0.976762732255672,0.493382177186531,NA,0.0539174242962145,0.37652805010152,0.138192549116999,1.01676168778229,0.261884632295899,1
"online_withdrawal","firth_penalized","region4",-0.649166240296017,0.420286471074291,NA,0.13855394604477,0.522481218995183,0.228813597603357,1.24260805083866,0.471083416552218,1
"online_withdrawal","firth_penalized","region5",-0.44672635636164,0.424780870940304,NA,0.308692580677408,0.639718939343729,0.27754741272573,1.53206686713022,0.607636089014646,1
